% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Feed__std,% Silica Feed__std,Starch Flow__std,Amina Flow__std,Ore Pulp Flow__std,Ore Pulp pH__std,Ore Pulp Density__std,Flotation Column 01 Air Flow__std,Flotation Column 02 Air Flow__std,Flotation Column 03 Air Flow__std,Flotation Column 04 Air Flow__std,Flotation Column 05 Air Flow__std,Flotation Column 06 Air Flow__std,Flotation Column 07 Air Flow__std,Flotation Column 01 Level__std,Flotation Column 02 Level__std,Flotation Column 03 Level__std,Flotation Column 04 Level__std,Flotation Column 05 Level__std,Flotation Column 06 Level__std,Flotation Column 07 Level__std,rows_per_timestamp,hour,dayofweek,day,month,elapsed_hours,high_silica_risk
48.77,27.229999999999997,1929.7678333333336,599.7385388888889,400.2130055555556,9.94182311111111,1.7591976111111112,299.9475611111111,299.5909833333333,300.04164444444444,300.0297722222222,299.88346666666666,299.7433722222222,299.95227222222223,399.90108888888886,399.70324444444446,399.6686944444445,352.8617611111111,348.9738888888889,352.7260166666666,349.37030555555555,0.0,0.0,248.70117498555322,1.7698893416880621,3.4497753091038343,0.028501530042532704,0.0029176048707969873,0.8011856364434143,7.55259956017721,1.499577550223997,1.1167454391646594,2.094412554605438,4.769822557881248,5.0279969203899295,8.40689331593021,23.26815776779316,8.965554429219775,30.540614717375206,55.54794761614001,44.70418375778403,48.201163055481146,180,21,0,24,4,1100.0,0
52.17,18.69,2095.209066666667,473.6925277777778,400.14376666666664,9.779583777777779,1.7478096666666667,219.87528888888892,220.38160000000002,219.93133888888892,299.1357776962034,296.54114207087,250.36151666666666,250.01487222222224,700.8525999999999,701.0989999999999,698.6794055555556,399.3375833333333,398.82738333333333,415.60688888888893,402.64973333333336,0.0,0.0,239.6048302113201,4.367093547112182,4.2461483031357,0.044361252526594584,0.00551883058265059,0.41107358747673267,2.7946728562272387,1.2634682213120527,0.013515049654723056,0.013738940480193357,2.8799602051166504,4.294985612484709,10.916925752447177,11.25313777673687,8.164917913921768,18.73419443390882,10.186163922626182,113.47576038583401,68.22077125631657,180,23,0,17,4,934.0,0
64.03,6.26,3501.557777777778,507.87242222222216,399.59725000000003,9.616392444444445,1.6912266666666667,250.10879444444444,250.01644444444443,250.00154444444445,299.9112944444445,300.02874444444444,300.25120555555554,300.13744444444444,450.0120166666667,449.61185,881.1887175336494,347.58441666666664,346.42985555555555,349.5434222222222,346.99105555555553,0.0,0.0,346.7822759192406,5.875259055239439,3.4540893218119764,0.051303374413840724,0.005534759655526805,0.7390127400587465,3.218838883514472,1.3610649642517385,1.231758750266485,1.9756031571880748,4.198220999816768,1.1894084534489455,8.15736923038509,9.578255866791322,0.2763992880532696,28.424767523895433,18.2554560699967,11.546282146674631,27.260990531062696,180,0,2,17,5,1631.0,0
49.36,25.87,5418.077611111111,558.29505,399.1005666666667,10.58509,1.6903841666666668,299.83490555555557,300.0281722222222,299.9055277777778,299.86193888888886,299.87510000000003,300.01896111111114,299.88627222222226,499.34365,499.6964777777778,498.74662222222224,500.7376611111111,500.05503333333337,501.4825,499.9410722222222,0.0,0.0,265.8823348345484,10.179153179292385,5.8221412261011505,0.08761525938886251,0.0056287727964845526,1.7616392135900028,5.876667433192006,1.371549194769496,1.5960411654531301,2.551860654720635,8.618410952634342,3.159147745183034,15.968620093613804,26.87398667329008,22.46796005998951,31.474613778084695,36.77409399365869,40.41621369100113,64.70606100384781,180,23,4,30,6,2710.0,0
64.03,6.26,592.7410245029245,428.9244861788617,398.91608888888885,10.0291835,1.6665240264549999,300.1367833333333,300.1596944444445,299.7388222222222,299.83019444444443,300.01995555555555,300.2265444444444,300.1069611111111,533.4117050870144,525.4406387445878,546.99436643026,402.6605,403.12393333333335,429.5217611111111,399.53805,0.0,0.0,991.0851185321228,125.67826226301845,4.424743874933973,0.10779187372212844,0.03476062769068523,0.4783453688962052,3.379569081829517,1.7132938035503364,0.6982681202424397,2.014619621726869,3.061717272893736,1.6137101397569211,194.17747231392357,185.1749422316116,205.5690715924032,39.66409255408335,34.8818396194925,57.635862461411214,63.69908075555765,180,9,4,9,6,2192.0,0
48.81000000000001,25.310000000000002,3030.3835000000004,428.7087941860461,382.0263568903316,10.301957222222223,1.7511459563494445,299.77688333333333,299.86240555555554,299.8633555555556,304.61162457160225,296.7735966699872,250.00830555555558,250.0393,528.5087194444444,276.3701154001161,638.2050489795922,363.4366777777778,238.72461663455445,369.65843333333333,227.56434647058833,0.0,0.0,55.10153994092283,88.51170388498306,5.672166767127086,0.009854852333048171,0.09148533268276221,1.1436839271747252,3.017905128280628,1.5316909741351,0.0019624846737882743,0.014619706284451077,4.714354257769234,1.1506312513862407,98.30412750494375,23.609433999427758,98.15741662184206,38.69270097183933,35.50842507308088,41.841005279390664,63.39806167775125,180,16,1,8,8,3639.0,0
54.43,17.29,3217.510222222222,434.1362388888889,379.22558232916,10.176201111111112,1.6962877777777776,300.13540555555556,300.1920277777778,299.90194444444444,304.89035697249057,294.6971545515611,250.07205555555555,250.0389777777778,398.26352777777777,499.4115222222222,402.16591111111114,449.7987111111111,450.75398333333334,501.19241666666665,500.97425000000004,0.0,0.0,336.0720957819679,30.66401570323903,2.8932419723853897,0.08335740584900853,0.010252119756721939,1.2779644478502241,4.647194077470052,1.1985289164556048,0.0019624846738554454,0.014619706284670464,0.7235466100491267,1.4622093023745328,18.769395700161162,20.83732638092185,20.426057950375508,30.375424739140836,49.33199230907929,27.012944290525883,43.942696227255254,180,23,6,6,8,3598.0,0
52.61,20.24,544.7612514617061,424.21883333333335,399.1478444444444,9.83089111111111,1.6344460139916666,250.07305555555556,249.88228333333333,250.14790000000002,299.95630555555556,299.9408111111111,299.99115,300.20383333333336,450.9878055555555,448.41215000000005,450.1219722222222,350.95796666666666,349.14844999999997,350.4544833333333,348.93826666666666,0.0,0.0,805.7844644883111,40.56853333496291,3.326916042460389,0.08323186198064725,0.05222851883275767,0.36895770191509547,2.4289058654166786,1.2931351914372038,0.8296789010563269,1.3431789687524083,0.4754864348456457,1.6839503407167362,7.32824212671407,10.402995865227691,5.871459821723846,9.664126528271684,7.6110503263164695,9.532638893981854,9.784375362223635,180,3,4,12,5,1514.0,0
49.68999999999999,26.68,2702.4961577777776,511.7397222222222,400.1439555555555,9.86795361111111,1.697365388888889,299.8971833333334,299.67862222222226,299.8843777777778,299.85859444444446,299.8563611111111,300.20460555555553,299.9918055555556,400.7740666666666,400.6989555555556,400.7930333333333,401.50506111111105,402.36386666666664,394.3613944444445,401.1560388888889,0.0,0.0,1624.3057511366965,14.523931138739076,4.1072316830226105,0.09152546990843737,0.01812225683038801,0.7098929690453433,5.009073715829825,1.85940301397923,1.2811698373718285,1.8577231577148066,11.917512021063425,3.0232441829877184,11.11307705843286,45.74176854301185,8.636170778829653,27.577640173832428,22.42014200430796,99.98681988950656,28.43636859773527,180,3,5,24,6,2546.0,0
64.03,6.26,1614.8894702020295,508.48001944444445,396.05495,9.75853238888889,1.6614514444444444,300.02115,249.78855,299.9961611111111,300.0104333333333,300.14107222222225,298.85302222222225,300.1158555555555,391.98125,558.0773166666667,585.0090388888889,349.72585555555554,349.83739444444444,353.7244777777778,351.8294055555555,0.0,0.0,911.2786296402847,89.59707220487964,5.871011533088922,0.05801795810459335,0.04460720136434757,1.1186888132243447,2.332885062356624,1.5750417954380018,0.8788089800026673,1.8776500355218022,4.734999334689094,1.6826114958012421,11.451009167014776,171.54015944690104,221.26698618192356,35.28277133989873,24.07033301793753,59.251062633832966,45.44115880683225,180,16,1,6,6,2127.0,0
53.67,19.11,2638.1515555555557,553.7165277777779,381.0547638888889,9.816083055555556,1.7202060000000001,299.8886111111111,299.9739166666667,299.86941666666667,299.9517666666667,299.9241388888889,300.32376111111114,300.1179888888889,498.1600055555556,500.7292222222222,497.8213944444444,401.6018444444444,400.8503888888889,395.63732222222217,401.3063333333333,0.0,0.0,769.8808952463734,18.80775475832307,3.2303198851712147,0.09462298943759737,0.011709449678690073,0.6580354886485849,4.152110938192224,2.0962125021492137,0.7205637923798884,1.9753415084876584,5.793570906486583,7.024850378785374,16.562924548352363,14.52348338135156,75.72113487810219,64.05082389545754,22.12507238240234,53.05874626137999,55.1259058487427,180,13,2,23,8,3996.0,0
64.03,6.26,1805.645055555561,470.0542555555556,399.83382222222224,9.900285944444445,1.5878080497222224,299.6715277777778,300.18263333333334,299.954,300.051,299.6112444444444,299.4088611111111,300.0175888888889,398.7597944444445,398.88801666666666,403.7339555555555,347.06883888888893,347.38017777777776,354.7692333333333,347.4122888888889,0.0,0.0,695.8653624524607,70.42105095693431,3.8601776717249603,0.01706131956265568,0.06775272200078926,0.8386884100954468,3.2845301776323796,1.3902447586266498,0.8024444805993941,1.4812176508318429,3.6178011888191164,1.6688217126959537,9.11543978075857,20.25033072280687,16.902882206174283,29.01410303133515,29.341767784954126,40.58013283644268,39.24697458113298,180,23,2,7,6,2158.0,0
56.73,12.73,1813.46412,562.1226111111112,398.3707833333333,9.668812722222222,1.7665855555555556,201.36585555555556,201.006,199.66726111111115,295.096,306.4,250.2213,250.05789444444446,773.2355138888888,809.1989461988306,798.9720166666666,316.6757944444444,441.0338666666667,445.0062444444444,444.40885,0.0,0.0,940.3393528653183,8.230404499570039,3.688298429229298,0.02661815077954895,0.008394434480470633,2.0439781422027044,7.00862293020375,1.341586102607614,0.0,0.0,0.7990370238953571,0.9169839178113647,54.25915962655219,18.109189573548395,21.05707447694244,145.2395934744914,48.91865510477572,82.78239705118624,40.52823921888359,180,11,6,2,4,562.0,0
64.03,6.26,4623.154786111112,568.665,400.63179444444444,10.200738888888889,1.690558611111111,280.7563,276.4090111111111,276.83535555555557,300.07950175438333,298.7746593567261,279.3372277777778,277.1268,514.2082666666666,499.8347888888889,499.65903333333335,497.67892222222224,495.2190888888889,501.90725,496.38070555555555,0.0,0.0,1056.0485690182422,16.427784639648532,4.31295815820343,0.062223983754826906,0.01924471525622585,21.14370707166132,24.619219133520787,24.70569088705901,0.6254450932330007,1.8472470288942915,22.728097379144973,24.861719297479535,72.34888732620567,13.344673458387343,10.23309490107682,46.7054707042447,46.51888714672651,44.754194978131395,52.54910542496413,180,17,6,11,6,2248.0,0
59.48,8.53,4087.1382222222223,428.49049999999994,381.4955888888889,9.234569444444444,1.7017558888888888,299.7432611111111,299.9490333333333,299.96829444444444,299.8335666666667,299.9514,299.60367777777776,300.13233888888885,500.002,500.84815000000003,602.3904277777777,565.7207111111111,499.8960333333333,600.50305,498.7318111111111,0.0,0.0,812.5700671929465,9.636404120429082,3.206651788749563,0.06758041293913923,0.01463735312247722,0.7561961706380674,3.355952081997992,1.716603020494015,1.3752224106990436,1.4836748767839985,6.802383346752286,11.072707136701226,10.821220019018183,11.737308954533274,53.25128021007054,61.24354608251559,53.845811325580385,33.315242797718895,48.447707970098925,180,19,3,24,8,4026.0,0
64.03,6.26,3820.3922722222223,362.0446166666667,400.7168722222222,10.35337,1.6271504444444447,300.01652222222225,300.0495055555556,300.05129999999997,299.8841444444445,299.9983277777778,301.2793888888889,299.88758333333334,599.7159277777778,596.7494944444444,623.3302490990983,499.61002777777776,496.74473333333333,451.1862333333333,448.59380000000004,0.0,0.0,1114.2085174621327,10.305592233925406,4.3527358012972925,0.027728603162318264,0.01634798454523841,0.610347819376205,3.5304993249259407,1.6598242139187893,0.9464118384850709,1.979779605664772,4.146570834086729,1.9635977492432917,15.648023364356638,30.315113210977977,73.61882381256356,35.06557141153025,21.704200712355707,17.487070420774064,36.363129502194006,180,13,6,28,5,1908.0,0
54.49,17.24,2778.9460000000004,563.5566055555555,398.2600611111111,8.844935,1.6891401666666668,299.92557222222223,299.63919444444446,299.9526,299.93466666666666,299.7640777777778,299.52624444444444,299.23303888888887,474.5542611111111,478.20728333333335,476.1920388888889,386.96393333333333,387.7564666666667,402.0912388888889,402.0453111111111,0.0,0.0,235.3409981697946,32.38735800886518,9.020524607289166,0.010714854823508722,0.027436895950829526,0.7203119234096946,3.408621446823757,1.8048724103874434,1.212917744760774,1.5027089074791906,7.833187289860027,20.46505571682941,45.458652830696806,55.84401840842549,59.55011572685501,60.86085742637324,31.058845449923318,41.91444700357091,56.235090054390724,180,22,1,29,8,4149.0,0
52.5,21.1,1932.5450472222221,558.4890611111111,399.33473888888886,9.643669888888889,1.7173172222222222,299.9584777777778,300.0937944444444,299.9456777777778,299.8083222222222,299.7690888888889,301.11202777777777,299.04595555555557,501.2525444444444,498.2373055555555,500.2412,400.3107722222222,397.6904,403.09425,398.25323888888886,0.0,0.0,498.65903210576477,37.02423551287636,4.052565321104766,0.02256519970586269,0.003564345047450479,0.41644345295149904,3.9134925772500653,1.225406366410554,0.940536659191945,0.9380738142532647,4.214488799144842,4.272089762922736,11.848049983634068,15.464224720696196,12.383591682096466,24.1235224606447,42.87651198080365,32.9478402645547,37.84093627429366,180,5,2,26,4,1132.0,0
64.03,6.26,3829.647111111111,440.4414944444444,400.1825944444444,10.253216666666667,1.6842280555555555,300.20667777777777,298.6763055555556,299.93448333333333,300.0276666666667,299.46723333333335,300.47607222222223,300.2808111111111,400.44846666666666,398.62738333333334,398.9780666666666,348.4003111111111,349.1325,351.7933555555556,348.41473333333334,0.0,0.0,158.12622947256364,21.777371993398532,3.443226800057733,0.05472878229150571,0.03386424299229664,0.7267493045943609,7.728768382620322,1.7267954214382304,0.6566381888918239,2.1029728695349457,3.3815838301511136,1.8840198182163845,7.713598390288854,14.341844716026282,5.092636206218631,12.690581902991815,11.90687037363072,10.910785090716548,13.699918997976276,180,9,3,8,6,2168.0,0
54.58,15.38,1963.7230258333332,397.05156111111114,399.9704444444444,9.295569388888888,1.5589242777777779,299.7296944444445,300.48346666666663,299.85982777777775,299.9258222222222,300.01065,300.73046666666664,299.90506666666664,449.8923722222222,449.31325555555554,449.47386666666665,449.5482777777778,450.39918888888894,450.0040277777778,449.0892277777778,0.0,0.0,402.76708969069773,43.39446375802176,2.9162097951169077,0.1584724209380278,0.038209445428649035,0.5390985592967356,3.194118618475046,1.545360194728276,0.8845348630498523,1.8598438718075194,4.154710637604286,0.9995611348097881,7.955703615806815,9.798065725280352,6.6669180472605944,18.462584605404736,7.176017197573948,14.18209246371029,10.226235659013183,180,16,4,28,4,1191.0,0
64.03,6.26,3273.0373548039215,558.5602611111111,413.2843410493839,9.792032333333333,1.6787112777777777,250.0170111111111,250.0518111111111,250.08620555555555,299.8313722222222,299.99865,299.95374444444445,299.95016666666663,450.62508333333335,448.90821111111114,450.0966166666667,349.3082,348.41597777777775,349.63971666666663,349.2824,0.0,0.0,1217.167867001538,19.562593739744003,2.028232270072805,0.06507682557391743,0.034476592704012904,0.5260430800787795,2.9295932060970244,1.02202163869907,0.893003185452546,0.6927480981569056,0.7979389639859195,1.1412836608155021,9.885756352154685,17.00800999953612,27.466938594785592,17.372021476884413,16.361930922777066,9.716302512487282,15.991720335362428,180,2,0,15,5,1585.0,0
56.91,12.62,2115.1831166666666,390.17368373737395,399.663975,9.556532555555556,1.6827543888888887,249.9452277777778,249.87842222222224,250.03795555555556,295.096,306.4,250.0237277777778,250.17255,799.645417984935,802.6240915915911,636.0500763569478,422.3592888888889,480.1726014814811,486.9687910256411,465.9169940170939,0.0,0.0,271.1711071386127,62.312813430626235,10.356250555702196,0.052172604498300496,0.038215130586426775,0.40373068348090424,2.9492708985170424,1.2311647593605681,0.0,0.0,0.21090637287025032,0.8526845859141254,9.627833700889907,15.24967734348194,18.074969875551687,167.2146701873971,86.22144174865265,76.8868629893373,71.27239343567172,180,18,4,7,4,689.0,1
49.7,25.520000000000003,5123.171944444444,539.7080777777778,399.4228444444444,10.256055555555555,1.6898594444444444,299.8932388888889,298.39593333333335,299.80507777777774,299.8485944444445,299.82675555555556,300.0609111111111,300.49038333333334,600.8631055555555,599.6629833333334,600.2659722222222,499.5627944444444,500.7932388888889,450.41903888888885,450.7637388888889,0.0,0.0,927.4670824815162,34.095037470357084,4.746946151442126,0.11436379974169392,0.04726783044785255,1.4448643664290879,15.965671392292471,1.7132060019337185,1.3632698302130524,2.407081676180207,5.112213646736269,5.8991695331490055,21.41166901027392,43.21505558604867,8.606146879753746,28.329763499953593,15.78469886150786,15.212196275198215,26.999196776193156,180,4,1,11,7,2955.0,0
52.61,20.24,1377.7239298711768,532.3494111111111,399.77529444444446,9.980123666666668,1.7541356666666665,250.0769111111111,250.07912222222222,249.9845611111111,299.8644277777778,299.86389444444444,299.8430666666667,299.77130555555556,450.83115555555554,449.8864222222222,314.1399055555555,349.5430666666667,350.80694444444447,350.8134111111111,351.3421055555555,0.0,0.0,1499.0423889565088,12.094685752101958,3.755701546681629,0.06707147532380027,0.01722310544652821,0.3373085348080016,3.1021677665349405,1.2593558060633345,0.8509742653802806,1.7358856833111669,0.2944334220159106,1.611803379576303,9.201641397551635,11.630094163159237,35.898332524830494,14.155068798686768,7.427993639471208,16.573037233808705,16.053325395034456,180,5,2,10,5,1468.0,1
60.66,8.25,3112.4068888888887,357.11292777777777,399.85771111111114,10.30499611111111,1.7523335555555555,249.7345055555556,249.94626111111108,250.05536666666666,295.096,306.4,250.08498333333333,249.68700555555554,549.3176055555555,554.9773944444444,549.8253444444445,504.5453361111111,544.8131555555556,550.5573277777778,544.1324305555555,0.0,0.0,152.86257006172684,9.59730228069359,4.427938178943252,0.06490611969425103,0.004818031596942527,2.210245394865629,9.570450555029552,1.4557067962562598,0.0,0.0,0.7180976370862681,2.4450336568854163,11.625108651103831,25.91060386802139,10.856853618962557,120.30892796435192,37.84077754997798,13.393504661601453,43.704035466884115,180,2,5,11,3,25.0,0
60.31000000000001,7.92,1882.4505472222224,560.093438888889,399.25360555555557,9.316547111111111,1.7619049444444446,299.94190000000003,299.7432944444444,299.81367222222224,299.8859611111111,300.3339888888889,299.8329,300.3864222222222,450.33348333333333,450.69803888888885,879.1833777418777,349.6239444444444,351.51048333333335,352.5508611111111,351.77363333333335,0.0,0.0,449.2740312878215,11.142239074383157,4.253344751156602,0.10447366631244992,0.01228441408620564,0.3813597761810716,3.319489244007314,1.325480922493823,0.9125523690536537,2.0958311795585676,4.330930689175764,3.396244396315751,7.588410783318796,7.969476142245541,11.771404668203362,17.322106947072076,9.959895970270532,38.34154987010595,42.13534131105249,180,5,2,3,5,1300.0,0
55.879999999999995,12.82,3602.0106111111113,583.0254611111111,413.94207777777774,9.628586444444444,1.6796896666666665,299.70775555555554,300.2056111111111,299.88401666666664,296.3068528472306,302.9328335353111,299.5829111111111,298.64321666666666,399.16919444444443,408.89107500000006,400.2218888888889,349.8003333333333,349.69818333333336,356.6025833333333,350.69957222222223,0.0,0.0,342.965206768144,21.58858865449367,3.642061877262017,0.02666304074561823,0.004102974923421137,1.0407392971784095,4.231970764167158,1.2389734795610334,0.05273335121526171,0.010223845998967564,5.41062722312804,20.245568784105448,13.963742814914637,72.18966231191351,10.581557062428592,46.965565912343344,18.23882976554114,63.271407951413295,40.67055281213648,180,5,2,6,9,4324.0,1
57.459999999999994,10.8,4312.205922222222,486.8397222222222,400.5908166666666,10.369906666666667,1.6968069444444445,250.0258777777778,300.05842777777775,299.8686,299.99609444444445,299.9359944444444,300.0376611111111,298.85589444444446,499.51355,499.7913277777778,499.23296666666664,400.1412333333334,401.02313888888887,466.3638402222222,458.55242066666665,0.0,0.0,790.5441670751462,23.056366231490557,7.349471840679726,0.02020237774784735,0.0125003733320793,1.2948075904059466,3.518907350980409,1.431737831370594,1.0182023139785923,1.4688782851672302,5.649823729958199,4.396760862646773,13.31857269725043,22.59645043187844,18.47845268831901,27.97211186483582,25.9426792263602,105.35089816352712,104.77561353946562,180,8,4,28,7,3367.0,0
54.1,15.33,2730.9307777777776,559.4109944444444,399.21476666666666,9.728291166666667,1.681159277777778,300.0013055555556,299.4460111111111,299.95924444444444,299.9372055555556,300.23552777777775,299.7898333333333,300.347,398.59596111111114,399.3890777777778,398.7177055555556,395.63195,398.56960555555554,401.06547777777774,398.4456555555555,0.0,0.0,509.9676733627258,32.85058135499378,3.910432661625978,0.2274606522658243,0.037704660234077765,0.5082155174641602,9.098948765891636,1.6416738667260777,1.260913402160081,2.0782090966089797,7.250959732262275,5.863911785944031,11.11084266149456,18.109249146486064,8.825921558239196,35.03056578670103,30.12041006388586,47.15505499112659,31.678063469908942,180,10,1,4,7,2793.0,0
56.65,14.83,1312.636395061729,435.1595722222222,398.89511666666664,9.819666666666667,1.6810888333333336,250.12116111111112,250.6029388888889,250.07351666666668,299.9284611111111,299.99356666666665,301.50977222222224,299.98741666666666,450.1044333333333,450.7614444444444,451.1289777777778,347.69419444444446,346.8357666666667,366.2588388888889,347.5411388888889,0.0,0.0,599.9649545512583,20.66713973357238,3.964190881819381,0.040985968222198244,0.019863736452669496,0.47892402742314455,3.444248258834959,1.1967441965367724,0.7510932133592485,1.7956036035581708,4.305784496633649,3.480659362622414,9.42097283493943,9.892582476685478,7.0171519206358965,28.0881846836584,21.623420053035083,59.81238088520953,38.044367949622504,180,6,1,9,5,1445.0,0
52.75,18.87,2573.1306055555556,567.2500055555556,400.0833333333333,9.615446555555556,1.7731176111111113,250.24938333333336,250.00622222222225,250.14403333333334,296.41781158358054,304.37291017173055,251.3736,249.69473888888888,601.0879611111111,599.9886833333334,600.55115,455.1640388888889,448.00516111111114,452.2358055555556,453.0258888888889,0.0,0.0,257.3722285673998,5.805627030445153,3.222845397402092,0.11650290746644924,0.007215117721676564,1.36018892182503,3.275511180726106,1.0126029818684537,0.005104645743599781,0.0359300875785195,2.103904667781107,1.8539767209490554,7.333626132309152,6.840072496752727,9.122298532518442,18.86053043891866,11.309850021190414,12.679881117168431,25.120672275790213,180,3,2,12,4,794.0,0
50.75,20.45,2450.252866666669,604.7910277777778,399.1824777777778,9.842520388888888,1.7376897777777778,299.8754833333333,299.65854444444443,299.9562055555555,299.9414,299.97622222222225,299.7786777777778,299.9930944444444,399.7809222222223,399.87723888888894,399.3293944444444,450.3166777777777,451.6419333333333,448.7194,451.0967055555556,0.0,0.0,1029.2653874224068,15.332264279555044,3.5341578919258567,0.07016172172095601,0.016732112503790697,0.43802943172298997,9.794464812287405,1.815922859035904,0.6667813451366355,1.412448211658498,5.020122717242362,1.4767777561570496,11.592045412195167,17.434070750294243,7.535320781712118,13.979679247097486,12.544586297859503,17.34309490501751,15.114192715861181,180,14,1,20,6,2461.0,0
59.48,9.1,4532.664944444445,544.7385666666667,399.3013833333333,10.069147777777777,1.6854572777777779,250.0413,250.12710555555557,250.03458333333333,295.8153386551461,291.0971461466178,250.01166111111112,250.1555833333333,379.10341652512443,729.2008783422472,549.9548222222222,448.1671222222222,446.10627222222223,451.1720777777778,447.08256111111115,0.0,0.0,369.53847861667947,10.2124944205614,4.105455671386821,0.03380617211160825,0.004679227836413029,0.45962832689999716,2.4198145303060397,1.1800115153628337,0.044640936141710705,0.006182544594915141,4.76094431828613,3.3314740479169966,154.3539883948895,3.724416759905848,8.568477146011903,41.32075678930164,26.60823336213196,30.411748695465917,54.59824643817823,180,7,1,18,7,3126.0,0
59.55,8.45,2751.251532443958,306.2933111111111,380.4722361111111,9.387054833333334,1.6306354444444446,299.83613888888885,300.0337416666667,300.0036111111111,299.91332777777774,300.0028555555556,300.07304999999997,300.0303888888889,400.1781722222222,498.8732722222222,399.5066,400.18791666666664,400.95823333333334,400.4168388888889,400.6264388888889,0.0,0.0,873.0333059503047,33.157364811236604,1.0888475012365704,0.024017466456149446,0.03053157841248991,0.6708844640049579,11.655194242682224,1.931226016431843,0.950875712351256,1.7810119193631446,6.603568987276666,9.78325494482445,12.345794789603715,12.344873637277118,11.305883126643995,29.763931568048932,25.689986052956723,17.21518052126084,18.475965160224252,180,20,4,8,9,4387.0,0
52.61,20.24,2996.2712330555555,501.52566666666667,399.6755611111111,9.476254222222222,1.684848388888889,250.0460833333333,249.90965555555553,249.99198333333334,299.96244444444443,300.1532722222222,300.0388111111111,300.0964222222222,450.29209999999995,448.83954444444447,423.3570722222222,348.9646222222222,349.40243888888887,350.7120111111111,350.8249166666667,0.0,0.0,1205.1798651161732,18.54698108528097,3.2777670349117747,0.06378190135972471,0.0235946996440559,0.6615108118290065,2.661961645775587,1.1760006636194271,1.2613195569289184,1.7717596865845453,2.6245525751785888,1.7533853919887152,7.480853602586619,16.72114725773,31.282189025604925,11.932127298998537,16.391734325962336,14.491339580356602,21.569840632459996,180,3,3,11,5,1490.0,0
52.28,19.47,2619.6799055555566,553.6980055555556,399.81597222222223,9.451185500000001,1.6739237777777778,299.88852777777777,299.5215277777778,299.9896777777778,299.8942222222222,299.79229444444445,299.8534055555555,299.6230888888889,400.48841666666664,409.98685,399.4548944444444,400.3995611111111,398.4650222222222,388.86642222222224,400.23803333333336,0.0,0.0,1252.1586058175708,18.553673975342537,3.7323305132771143,0.015100329734256663,0.01945422282509355,0.7122924760592548,4.511630931308482,1.5157752385992511,1.5041571525296773,1.7785079067616114,11.732700081253078,3.4650354323807955,11.006490318532263,77.28878364559827,8.13604813059156,45.363928972767184,17.985619462953544,106.12967978667291,18.998127046837492,180,22,4,23,6,2541.0,0
51.7,22.969999999999995,1848.0266211111111,570.7224277777777,400.26116111111116,9.729945444444445,1.7755503333333333,299.95053333333334,299.5221055555555,299.8414888888889,300.07536666666664,299.8318777777778,299.6760277777778,300.48119444444444,448.8705277777778,448.6609944444445,449.83313888888887,348.49763055555553,348.7143722222222,352.43331666666666,347.8586388888889,0.0,0.0,439.30130097947784,11.800706868672673,3.90724789357177,0.08351211521105854,0.014149520404121946,0.4344469971507747,3.6405797912744435,1.415767496954249,1.0124327077775435,2.020630475469265,5.68883445827638,5.772140625546149,8.694341923490335,8.874213771432393,6.59364133150171,52.03336404577793,37.083508420265396,37.11389994290474,55.79213193450647,180,4,1,2,5,1275.0,0
53.43,17.09,1101.6394188333334,471.6125277777778,401.5103111111111,9.608175777777777,1.683171,250.28071666666668,249.04923888888888,250.04183333333333,296.2232954545467,303.00376882430777,250.04913333333332,250.23107222222222,605.5821055555555,562.1549579365078,612.1072888888889,450.6224888888889,448.90951666666666,453.75171944444446,451.2711444444444,0.0,0.0,525.3331677929636,50.25064636202812,4.6986401768114225,0.10047434763248539,0.05446127910012903,2.3979011500221947,3.1476419804953317,1.6639026964739685,0.005104645741067158,0.03593008757887952,0.3539828369976281,1.1509430337797593,29.544845000909174,242.12235420832175,55.58183970201948,42.372355777412864,33.10388059217277,47.07506306744504,47.26554291766209,180,14,2,12,4,805.0,0
42.74,33.4,2364.4908472222232,487.82778888888885,399.7918638888889,9.556336666666667,1.6205336111111113,299.9435555555556,299.82931666666667,299.9915388888889,297.40291188457,303.1453354632589,349.68904444444445,306.23965833333335,400.28895555555556,600.4484333333332,399.35241111111105,349.16981111111113,348.98122777777775,351.9062666666666,348.4570277777778,0.0,0.0,942.7331377577575,30.104713325691968,11.843820089226805,0.045546254316051145,0.016524953782550332,0.9886230728882095,4.278171712925714,1.7059171673387292,0.052733351215850224,0.010223845994271251,9.527494753386256,34.47718686823882,10.55034103757483,14.342982188009422,13.446569619460126,18.860083454448585,11.650894589320174,22.92695374774224,17.04027241645528,180,11,2,6,9,4330.0,0
